datetime,home,away,homegoals,awaygoals,home_xG,away_xG,data_quality_flag
2019-08-24 15:00:00,Brighton,Southampton,0,2,0.997711,2.07795,True
2019-08-24 15:00:00,Watford,West Ham,1,3,2.29348,3.45768,True
2019-08-24 15:00:00,Manchester United,Crystal Palace,1,2,2.23561,0.676993,True
2019-08-24 17:30:00,Liverpool,Arsenal,3,1,2.78821,0.985542,True
2019-08-25 14:00:00,Bournemouth,Manchester City,1,3,1.89345,3.12856,True
2019-08-25 16:30:00,Wolverhampton Wanderers,Burnley,1,1,1.32793,1.22762,True
2019-08-25 16:30:00,Tottenham,Newcastle United,0,1,1.25927,0.51428,True
2019-08-31 12:30:00,Southampton,Manchester United,1,1,0.769616,1.90356,True
2019-08-31 15:00:00,West Ham,Norwich,2,0,2.20657,1.1674,True
2019-08-31 15:00:00,Chelsea,Sheffield United,2,2,2.30579,1.04649,True
2019-08-31 15:00:00,Crystal Palace,Aston Villa,1,0,1.41394,0.30354,True
2019-08-31 15:00:00,Leicester,Bournemouth,3,1,2.23766,0.554726,True
2019-08-31 15:00:00,Manchester City,Brighton,4,0,2.30818,0.861035,True
2019-08-31 15:00:00,Newcastle United,Watford,1,1,1.04131,1.1068,True
2019-08-31 17:30:00,Burnley,Liverpool,0,3,0.61739,1.20057,True
2019-09-01 14:00:00,Everton,Wolverhampton Wanderers,3,2,1.48842,2.00172,True
2019-09-01 16:30:00,Arsenal,Tottenham,2,2,1.92509,1.95514,True
2019-09-14 11:30:00,Liverpool,Newcastle United,3,1,2.93281,0.291073,True
2019-09-14 14:00:00,Manchester United,Leicester,1,0,1.10019,0.459141,True
2019-09-14 14:00:00,Brighton,Burnley,1,1,1.68545,0.341654,True
2019-09-14 14:00:00,Sheffield United,Southampton,0,1,1.88034,1.57659,True
2019-09-14 14:00:00,Tottenham,Crystal Palace,4,0,1.04944,0.577323,True
2019-09-14 14:00:00,Wolverhampton Wanderers,Chelsea,2,5,1.49359,3.06799,True
2019-09-14 16:30:00,Norwich,Manchester City,3,2,1.7413,2.34436,True
2019-09-15 13:00:00,Bournemouth,Everton,3,1,1.41542,1.50641,True
2019-09-15 15:30:00,Watford,Arsenal,2,2,2.83209,1.00616,True
2019-09-16 19:00:00,Aston Villa,West Ham,0,0,1.40502,0.535279,True
2019-09-20 19:00:00,Southampton,Bournemouth,1,3,2.18021,1.29773,True
2019-09-21 11:30:00,Leicester,Tottenham,2,1,1.28752,1.33735,True
2019-09-21 14:00:00,Manchester City,Watford,8,0,6.63049,0.344718,True
2019-09-21 14:00:00,Burnley,Norwich,2,0,2.39312,0.801428,True
2019-09-21 14:00:00,Everton,Sheffield United,0,2,1.26041,0.508011,True
2019-09-21 16:30:00,Newcastle United,Brighton,0,0,1.09807,1.21592,True
2019-09-22 13:00:00,Crystal Palace,Wolverhampton Wanderers,1,1,0.984777,1.75572,True
2019-09-22 13:00:00,West Ham,Manchester United,2,0,0.51376,1.27826,True
2019-09-22 15:30:00,Chelsea,Liverpool,1,2,1.23321,1.03003,True
2019-09-22 15:30:00,Arsenal,Aston Villa,3,2,2.53209,1.71546,True
2019-09-28 11:30:00,Sheffield United,Liverpool,0,1,1.17022,1.97079,True
2019-09-28 14:00:00,Tottenham,Southampton,2,1,1.19008,1.16256,True
2019-09-28 14:00:00,Wolverhampton Wanderers,Watford,2,0,1.16363,1.06615,True
2019-09-28 14:00:00,Aston Villa,Burnley,2,2,0.914266,1.66919,True
2019-09-28 14:00:00,Bournemouth,West Ham,2,2,2.31957,1.29546,True
2019-09-28 14:00:00,Chelsea,Brighton,2,0,4.26443,0.616263,True
2019-09-28 14:00:00,Crystal Palace,Norwich,2,0,1.80497,0.712129,True
2019-09-28 16:30:00,Everton,Manchester City,1,3,2.35854,3.1082,True
2019-09-29 15:30:00,Leicester,Newcastle United,5,0,1.82438,0.054134,True
2019-09-30 19:00:00,Manchester United,Arsenal,1,1,1.1335,1.70399,True
2019-10-05 12:30:00,Brighton,Tottenham,3,0,2.60017,0.478504,True
2019-10-05 15:00:00,Burnley,Everton,1,0,0.558912,1.30723,True
2019-10-05 15:00:00,Liverpool,Leicester,2,1,3.74867,0.0982107,True
2019-10-05 15:00:00,Norwich,Aston Villa,1,5,1.84838,3.67827,True
2019-10-05 15:00:00,Watford,Sheffield United,0,0,1.44318,0.353724,True
2019-10-05 17:30:00,West Ham,Crystal Palace,1,2,1.23577,2.0682,True
2019-10-06 14:00:00,Manchester City,Wolverhampton Wanderers,0,2,1.61884,1.18825,True
2019-10-06 14:00:00,Southampton,Chelsea,1,4,1.27044,2.15201,True
2019-10-06 14:00:00,Arsenal,Bournemouth,1,0,1.24109,0.683967,True
2019-10-06 16:30:00,Newcastle United,Manchester United,1,0,0.650296,0.969204,True
2019-10-19 12:30:00,Everton,West Ham,2,0,2.23324,0.459112,True
2019-10-19 15:00:00,Aston Villa,Brighton,2,1,2.96692,1.32184,True
2019-10-19 15:00:00,Bournemouth,Norwich,0,0,0.675554,0.402873,True
2019-10-19 15:00:00,Chelsea,Newcastle United,1,0,2.30068,0.197082,True
2019-10-19 15:00:00,Leicester,Burnley,2,1,0.8291,1.79569,True
2019-10-19 15:00:00,Tottenham,Watford,1,1,0.891617,0.846851,True
2019-10-19 15:00:00,Wolverhampton Wanderers,Southampton,1,1,0.887495,1.37695,True
2019-10-19 17:30:00,Crystal Palace,Manchester City,0,2,0.616864,4.02104,True
2019-10-20 16:30:00,Manchester United,Liverpool,1,1,0.791862,1.03212,True
2019-10-21 20:00:00,Sheffield United,Arsenal,1,0,0.895722,0.949735,True
2019-10-25 20:00:00,Southampton,Leicester,0,9,0.457334,4.38046,True
2019-10-26 12:30:00,Manchester City,Aston Villa,3,0,3.19004,0.980145,True
2019-10-26 15:00:00,Brighton,Everton,3,2,1.15279,1.04723,True
2019-10-26 15:00:00,Watford,Bournemouth,0,0,0.674903,0.899526,True
2019-10-26 15:00:00,West Ham,Sheffield United,1,1,2.33891,1.16171,True
2019-10-26 17:30:00,Burnley,Chelsea,2,4,2.23494,0.988321,True
2019-10-27 14:00:00,Newcastle United,Wolverhampton Wanderers,1,1,0.603104,1.93255,True
2019-10-27 16:30:00,Arsenal,Crystal Palace,2,2,1.54014,1.77892,True
2019-10-27 16:30:00,Liverpool,Tottenham,2,1,2.18851,1.35143,True
2019-10-27 16:30:00,Norwich,Manchester United,1,3,0.8924,4.51232,True
2019-11-02 12:30:00,Bournemouth,Manchester United,1,0,1.86862,0.641129,True
2019-11-02 15:00:00,Arsenal,Wolverhampton Wanderers,1,1,1.02552,1.5103,True
2019-11-02 15:00:00,Aston Villa,Liverpool,1,2,0.741615,2.38824,True
2019-11-02 15:00:00,Brighton,Norwich,2,0,2.65496,0.455082,True
2019-11-02 15:00:00,Manchester City,Southampton,2,1,3.36132,0.893889,True
2019-11-02 15:00:00,Sheffield United,Burnley,3,0,2.58392,0.716613,True
2019-11-02 15:00:00,West Ham,Newcastle United,2,3,1.53597,1.93192,True
2019-11-02 17:30:00,Watford,Chelsea,1,2,1.4744,2.18313,True
2019-11-03 14:00:00,Crystal Palace,Leicester,0,2,0.44291,0.981167,True
2019-11-03 16:30:00,Everton,Tottenham,1,1,1.15532,0.243393,True
2019-11-08 20:00:00,Norwich,Watford,0,2,0.62104,1.36017,True
2019-11-09 12:30:00,Chelsea,Crystal Palace,2,0,3.28903,0.479488,True
2019-11-09 15:00:00,Burnley,West Ham,3,0,2.4158,0.474281,True
2019-11-09 15:00:00,Newcastle United,Bournemouth,2,1,2.3306,1.9213,True
2019-11-09 15:00:00,Southampton,Everton,1,2,0.742281,2.08883,True
2019-11-09 15:00:00,Tottenham,Sheffield United,1,1,1.5104,0.923443,True
2019-11-09 17:30:00,Leicester,Arsenal,2,0,1.37055,0.961339,True
2019-11-10 14:00:00,Wolverhampton Wanderers,Aston Villa,2,1,2.09891,0.473225,True
2019-11-10 14:00:00,Manchester United,Brighton,3,1,3.65299,1.1342,True
2019-11-10 16:30:00,Liverpool,Manchester City,3,1,1.3319,1.48104,True
2019-11-23 12:30:00,West Ham,Tottenham,2,3,0.661449,2.20681,True
2019-11-23 15:00:00,Arsenal,Southampton,2,2,1.60823,2.60312,True
2019-11-23 15:00:00,Bournemouth,Wolverhampton Wanderers,1,2,0.849789,1.2765,True
2019-11-23 15:00:00,Brighton,Leicester,0,2,0.784706,3.50917,True
2019-11-23 15:00:00,Crystal Palace,Liverpool,1,2,1.02306,1.64291,True
2019-11-23 15:00:00,Everton,Norwich,0,2,0.812693,1.80849,True
2019-11-23 15:00:00,Watford,Burnley,0,3,0.902384,2.66281,True
2019-11-23 17:30:00,Manchester City,Chelsea,2,1,1.23596,0.820474,True
2019-11-24 16:30:00,Sheffield United,Manchester United,3,3,1.56025,1.33065,True
2019-11-25 20:00:00,Aston Villa,Newcastle United,2,0,2.6985,0.69784,True
2019-11-30 12:30:00,Newcastle United,Manchester City,2,2,0.208252,2.44389,True
2019-11-30 15:00:00,Burnley,Crystal Palace,0,2,1.8509,0.936732,True
2019-11-30 15:00:00,Chelsea,West Ham,0,1,2.73185,1.12034,True
2019-11-30 15:00:00,Liverpool,Brighton,2,1,1.36832,0.867601,True
2019-11-30 15:00:00,Tottenham,Bournemouth,3,2,2.93189,1.02949,True
2019-11-30 17:30:00,Southampton,Watford,2,1,1.9671,0.504005,True
2019-12-01 14:00:00,Wolverhampton Wanderers,Sheffield United,1,1,1.27422,1.47296,True
2019-12-01 14:00:00,Norwich,Arsenal,2,2,0.810596,1.96157,True
2019-12-01 16:30:00,Leicester,Everton,2,1,2.24348,1.24986,True
2019-12-01 16:30:00,Manchester United,Aston Villa,2,2,1.84804,1.29701,True
2019-12-03 19:30:00,Crystal Palace,Bournemouth,1,0,0.383763,0.342799,True
2019-12-03 20:15:00,Burnley,Manchester City,1,4,0.486548,2.56057,True
2019-12-04 19:30:00,Leicester,Watford,2,0,2.28735,0.199733,True
2019-12-04 19:30:00,Wolverhampton Wanderers,West Ham,2,0,1.82237,0.501977,True
2019-12-04 19:30:00,Manchester United,Tottenham,2,1,1.47683,0.542315,True
2019-12-04 19:30:00,Chelsea,Aston Villa,2,1,1.9774,0.86086,True
2019-12-04 19:30:00,Southampton,Norwich,2,1,2.00232,0.896647,True
2019-12-04 20:15:00,Liverpool,Everton,5,2,2.41397,1.76453,True
2019-12-05 19:30:00,Sheffield United,Newcastle United,0,2,1.09175,0.533775,True
2019-12-05 20:15:00,Arsenal,Brighton,1,2,0.965377,1.53446,True
2019-12-07 12:30:00,Everton,Chelsea,3,1,2.03892,1.25734,True
2019-12-07 15:00:00,Bournemouth,Liverpool,0,3,0.154608,3.04446,True
2019-12-07 15:00:00,Tottenham,Burnley,5,0,2.39684,1.08645,True
2019-12-07 15:00:00,Watford,Crystal Palace,0,0,1.57132,0.210746,True
2019-12-07 17:30:00,Manchester City,Manchester United,1,2,2.07108,1.63385,True
2019-12-08 14:00:00,Aston Villa,Leicester,1,4,1.24141,4.03286,True
2019-12-08 14:00:00,Newcastle United,Southampton,2,1,1.10449,1.89255,True
2019-12-08 14:00:00,Norwich,Sheffield United,1,2,0.585805,0.712899,True
2019-12-08 16:30:00,Brighton,Wolverhampton Wanderers,2,2,0.951621,1.87208,True
2019-12-09 20:00:00,West Ham,Arsenal,1,3,0.521847,1.79181,True
2019-12-14 12:30:00,Liverpool,Watford,2,0,1.56674,1.01166,True
2019-12-14 15:00:00,Burnley,Newcastle United,1,0,1.43602,1.08726,True
2019-12-14 15:00:00,Chelsea,Bournemouth,0,1,2.02119,1.20777,True
2019-12-14 15:00:00,Leicester,Norwich,1,1,1.06421,1.16408,True
2019-12-14 15:00:00,Sheffield United,Aston Villa,2,0,1.888,0.97258,True
2019-12-14 17:30:00,Southampton,West Ham,0,1,0.805884,0.90324,True
2019-12-15 14:00:00,Manchester United,Everton,1,1,1.48327,0.276759,True
2019-12-15 14:00:00,Wolverhampton Wanderers,Tottenham,1,2,0.718669,0.989205,True
2019-12-15 16:30:00,Arsenal,Manchester City,0,3,0.28161,1.69553,True
2019-12-16 19:45:00,Crystal Palace,Brighton,1,1,0.484859,2.48355,True
2019-12-21 12:30:00,Everton,Arsenal,0,0,0.486523,0.881818,True
2019-12-21 15:00:00,Aston Villa,Southampton,1,3,0.921054,2.63444,True
2019-12-21 15:00:00,Bournemouth,Burnley,0,1,0.138532,0.144318,True
2019-12-21 15:00:00,Brighton,Sheffield United,0,1,0.428371,1.65933,True
2019-12-21 15:00:00,Newcastle United,Crystal Palace,1,0,0.714368,0.985368,True
2019-12-21 15:00:00,Norwich,Wolverhampton Wanderers,1,2,1.26536,1.65224,True
2019-12-21 17:30:00,Manchester City,Leicester,3,1,3.59139,1.01388,True
2019-12-22 14:00:00,Watford,Manchester United,2,0,1.59291,1.5309,True
2019-12-22 16:30:00,Tottenham,Chelsea,0,2,0.276667,1.49374,True
2019-12-26 12:30:00,Tottenham,Brighton,2,1,1.02645,1.09007,True
2019-12-26 15:00:00,Aston Villa,Norwich,1,0,0.654194,1.45005,True
2019-12-26 15:00:00,Bournemouth,Arsenal,1,1,1.55463,1.42464,True
2019-12-26 15:00:00,Chelsea,Southampton,0,2,0.859973,0.981321,True
2019-12-26 15:00:00,Crystal Palace,West Ham,2,1,2.14195,0.796338,True
2019-12-26 15:00:00,Everton,Burnley,1,0,1.47521,0.565252,True
2019-12-26 15:00:00,Sheffield United,Watford,1,1,2.04481,0.596611,True
2019-12-26 17:30:00,Manchester United,Newcastle United,4,1,1.99638,1.05018,True
2019-12-26 20:00:00,Leicester,Liverpool,0,4,0.120994,3.76973,True
2019-12-27 19:45:00,Wolverhampton Wanderers,Manchester City,3,2,2.39405,1.52044,True
2019-12-28 12:30:00,Brighton,Bournemouth,2,0,1.05876,0.500726,True
2019-12-28 15:00:00,Newcastle United,Everton,1,2,1.63211,2.82576,True
2019-12-28 15:00:00,Southampton,Crystal Palace,1,1,1.47937,0.137837,True
2019-12-28 15:00:00,Watford,Aston Villa,3,0,3.25314,0.610997,True
2019-12-28 17:30:00,Norwich,Tottenham,2,2,0.268052,1.82189,True
2019-12-28 17:30:00,West Ham,Leicester,1,2,0.782104,2.62349,True
2019-12-28 19:45:00,Burnley,Manchester United,0,2,0.386662,2.10542,True
2019-12-29 14:00:00,Arsenal,Chelsea,1,2,0.785214,1.49666,True
2019-12-29 16:30:00,Liverpool,Wolverhampton Wanderers,1,0,1.49124,0.363764,True
2019-12-29 18:00:00,Manchester City,Sheffield United,2,0,1.08628,1.23346,True
2020-01-01 12:30:00,Brighton,Chelsea,1,1,1.56978,1.57497,True
2020-01-01 12:30:00,Burnley,Aston Villa,1,2,2.34418,1.74824,True
2020-01-01 15:00:00,Newcastle United,Leicester,0,3,0.780118,2.43642,True
2020-01-01 15:00:00,Southampton,Tottenham,1,0,1.51192,1.078,True
2020-01-01 15:00:00,Watford,Wolverhampton Wanderers,2,1,1.07053,1.23252,True
2020-01-01 17:30:00,West Ham,Bournemouth,4,0,2.32825,0.720709,True
2020-01-01 17:30:00,Manchester City,Everton,2,1,1.79757,0.848942,True
2020-01-01 17:30:00,Norwich,Crystal Palace,1,1,1.66454,1.29896,True
2020-01-01 20:00:00,Arsenal,Manchester United,2,0,1.90747,0.715563,True
2020-01-02 20:00:00,Liverpool,Sheffield United,2,0,3.0465,0.634607,True
2020-01-10 20:00:00,Sheffield United,West Ham,1,0,2.02768,0.90477,True
2020-01-11 12:30:00,Crystal Palace,Arsenal,1,1,0.317862,1.43924,True
2020-01-11 15:00:00,Wolverhampton Wanderers,Newcastle United,1,1,2.04805,0.184495,True
2020-01-11 15:00:00,Chelsea,Burnley,3,0,2.87633,0.717407,True
2020-01-11 15:00:00,Everton,Brighton,1,0,2.02533,1.53324,True
2020-01-11 15:00:00,Leicester,Southampton,1,2,0.780114,2.40601,True
2020-01-11 15:00:00,Manchester United,Norwich,4,0,3.13456,0.275987,True
2020-01-11 17:30:00,Tottenham,Liverpool,0,1,1.10584,1.74564,True
2020-01-12 14:00:00,Bournemouth,Watford,0,3,0.320447,2.29827,True
2020-01-12 16:30:00,Aston Villa,Manchester City,1,6,1.12565,3.75131,True
2020-01-18 12:30:00,Watford,Tottenham,0,0,2.39174,1.76697,True
2020-01-18 15:00:00,Arsenal,Sheffield United,1,1,1.22882,1.18444,True
2020-01-18 15:00:00,Manchester City,Crystal Palace,2,2,2.47314,0.586716,True
2020-01-18 15:00:00,Brighton,Aston Villa,1,1,1.30028,1.02045,True
2020-01-18 15:00:00,Norwich,Bournemouth,1,0,1.76046,0.558298,True
2020-01-18 15:00:00,Southampton,Wolverhampton Wanderers,2,3,0.786974,2.1772,True
2020-01-18 15:00:00,West Ham,Everton,1,1,1.68436,1.95473,True
2020-01-18 17:30:00,Newcastle United,Chelsea,1,0,0.892988,2.05436,True
2020-01-19 14:00:00,Burnley,Leicester,2,1,1.50886,2.33415,True
2020-01-19 16:30:00,Liverpool,Manchester United,2,0,2.00655,1.4185,True
2020-01-21 19:30:00,Aston Villa,Watford,2,1,1.06739,1.81101,True
2020-01-21 19:30:00,Sheffield United,Manchester City,0,1,0.774943,2.873,True
2020-01-21 19:30:00,Everton,Newcastle United,2,2,2.05254,0.570931,True
2020-01-21 19:30:00,Bournemouth,Brighton,3,1,1.92315,1.97227,True
2020-01-21 19:30:00,Crystal Palace,Southampton,0,2,0.674589,1.1306,True
2020-01-21 20:15:00,Chelsea,Arsenal,2,2,3.38612,0.568077,True
2020-01-22 19:30:00,Leicester,West Ham,4,1,2.91302,1.16254,True
2020-01-22 19:30:00,Tottenham,Norwich,2,1,2.22282,1.42472,True
2020-01-22 20:15:00,Manchester United,Burnley,0,2,1.416,0.717284,True
2020-01-23 20:00:00,Wolverhampton Wanderers,Liverpool,1,2,1.85442,1.59024,True
2020-01-29 19:45:00,West Ham,Liverpool,0,2,0.878341,2.59926,True
2020-02-01 12:30:00,Leicester,Chelsea,2,2,1.65956,0.806995,True
2020-02-01 15:00:00,Bournemouth,Aston Villa,2,1,2.72236,1.40955,True
2020-02-01 15:00:00,Crystal Palace,Sheffield United,0,1,0.970063,0.860755,True
2020-02-01 15:00:00,Liverpool,Southampton,4,0,3.7195,0.716298,True
2020-02-01 15:00:00,Newcastle United,Norwich,0,0,0.937293,2.39985,True
2020-02-01 15:00:00,Watford,Everton,2,3,0.919248,2.70178,True
2020-02-01 15:00:00,West Ham,Brighton,3,3,1.30774,2.03179,True
2020-02-01 17:30:00,Manchester United,Wolverhampton Wanderers,0,0,1.18608,1.54211,True
2020-02-02 14:00:00,Burnley,Arsenal,0,0,2.24562,1.48025,True
2020-02-02 16:30:00,Tottenham,Manchester City,2,0,0.420293,3.25139,True
2020-02-08 12:30:00,Everton,Crystal Palace,3,1,2.79103,0.865323,True
2020-02-08 17:30:00,Brighton,Watford,1,1,0.76201,0.280048,True
2020-02-09 14:00:00,Sheffield United,Bournemouth,2,1,2.04467,1.07183,True
2020-02-14 20:00:00,Wolverhampton Wanderers,Leicester,0,0,1.14491,0.527366,True
2020-02-15 12:30:00,Southampton,Burnley,1,2,0.694025,0.892699,True
2020-02-15 17:30:00,Norwich,Liverpool,0,1,0.383495,2.07331,True
2020-02-16 14:00:00,Aston Villa,Tottenham,2,3,1.71313,3.86024,True
2020-02-16 16:30:00,Arsenal,Newcastle United,4,0,3.02257,1.16662,True
2020-02-17 20:00:00,Chelsea,Manchester United,0,2,0.940204,0.681814,True
2020-02-19 19:30:00,Manchester City,West Ham,2,0,2.13777,0.0895892,True
2020-02-22 12:30:00,Chelsea,Tottenham,2,1,1.78193,0.265879,True
2020-02-22 15:00:00,Crystal Palace,Newcastle United,1,0,1.75552,0.164495,True
2020-02-22 15:00:00,Burnley,Bournemouth,3,0,3.09935,1.75718,True
2020-02-22 15:00:00,Southampton,Aston Villa,2,0,3.02926,0.47235,True
2020-02-22 15:00:00,Sheffield United,Brighton,1,1,1.6597,1.06035,True
2020-02-22 17:30:00,Leicester,Manchester City,0,1,0.723269,2.42749,True
2020-02-23 14:00:00,Manchester United,Watford,3,0,2.5042,0.294956,True
2020-02-23 14:00:00,Wolverhampton Wanderers,Norwich,3,0,3.25033,0.360646,True
2020-02-23 16:30:00,Arsenal,Everton,3,2,1.33567,2.65691,True
2020-02-24 20:00:00,Liverpool,West Ham,3,2,2.48209,0.638236,True
2020-02-28 20:00:00,Norwich,Leicester,1,0,0.591716,1.42581,True
2020-02-29 12:30:00,Brighton,Crystal Palace,0,1,1.78712,2.17159,True
2020-02-29 15:00:00,Bournemouth,Chelsea,2,2,1.58495,1.98271,True
2020-02-29 15:00:00,Newcastle United,Burnley,0,0,1.11713,0.617612,True
2020-02-29 15:00:00,West Ham,Southampton,3,1,2.78682,0.868573,True
2020-02-29 17:30:00,Watford,Liverpool,3,0,2.71351,0.206031,True
2020-03-01 14:00:00,Everton,Manchester United,1,1,2.41259,1.12561,True
2020-03-01 14:00:00,Tottenham,Wolverhampton Wanderers,2,3,1.63079,2.62251,True
2020-03-07 12:30:00,Liverpool,Bournemouth,2,1,1.89453,1.29544,True
2020-03-07 15:00:00,Arsenal,West Ham,1,0,1.55974,1.61615,True
2020-03-07 15:00:00,Crystal Palace,Watford,1,0,0.856107,0.449161,True
2020-03-07 15:00:00,Sheffield United,Norwich,1,0,1.17263,2.55449,True
2020-03-07 15:00:00,Southampton,Newcastle United,0,1,0.348871,3.06384,True
2020-03-07 15:00:00,Wolverhampton Wanderers,Brighton,0,0,0.898221,0.308874,True
2020-03-07 17:30:00,Burnley,Tottenham,1,1,3.33302,1.13669,True
2020-03-08 14:00:00,Chelsea,Everton,4,0,2.02883,0.445922,True
2020-03-08 16:30:00,Manchester United,Manchester City,2,0,1.7389,0.585469,True
2020-03-09 20:00:00,Leicester,Aston Villa,4,0,2.41239,0.672448,True
2020-06-17 17:00:00,Aston Villa,Sheffield United,0,0,1.00877,0.235909,True
2020-06-17 19:15:00,Manchester City,Arsenal,3,0,2.73725,0.496759,True
2020-06-19 17:00:00,Norwich,Southampton,0,3,0.654932,1.87099,True
2020-06-19 19:15:00,Tottenham,Manchester United,1,1,0.534852,1.77307,True
2020-06-20 11:30:00,Watford,Leicester,1,1,1.00765,1.05245,True
2020-06-20 14:00:00,Brighton,Arsenal,2,1,0.670973,0.69627,True
2020-06-20 16:30:00,West Ham,Wolverhampton Wanderers,0,2,0.44207,1.06433,True
2020-06-20 18:45:00,Bournemouth,Crystal Palace,0,2,0.363637,0.788453,True
2020-06-21 13:00:00,Newcastle United,Sheffield United,3,0,2.15148,0.57107,True
2020-06-21 15:15:00,Aston Villa,Chelsea,1,2,1.57223,1.14011,True
2020-06-21 18:00:00,Everton,Liverpool,0,0,0.621456,0.659123,True
2020-06-22 19:00:00,Manchester City,Burnley,5,0,2.71096,0.0303408,True
2020-06-23 17:00:00,Leicester,Brighton,0,0,0.505486,1.10227,True
2020-06-23 19:15:00,Tottenham,West Ham,2,0,2.24125,0.83104,True
2020-06-24 17:00:00,Wolverhampton Wanderers,Bournemouth,1,0,0.715002,0.0619009,True
2020-06-24 17:00:00,Norwich,Everton,0,1,0.382813,0.654912,True
2020-06-24 17:00:00,Newcastle United,Aston Villa,1,1,0.661808,1.22985,True
2020-06-24 17:00:00,Manchester United,Sheffield United,3,0,2.8416,0.108082,True
2020-06-24 19:15:00,Liverpool,Crystal Palace,4,0,2.56729,0.0645285,True
2020-06-25 17:00:00,Burnley,Watford,1,0,0.964774,0.495542,True
2020-06-25 17:00:00,Southampton,Arsenal,0,2,0.738305,2.18595,True
2020-06-25 19:15:00,Chelsea,Manchester City,2,1,4.206,0.690594,True
2020-06-27 11:30:00,Aston Villa,Wolverhampton Wanderers,0,1,0.403418,0.703549,True
2020-06-28 15:30:00,Watford,Southampton,1,3,0.365347,1.3364,True
2020-06-29 19:00:00,Crystal Palace,Burnley,0,1,1.06533,0.359906,True
2020-06-30 19:15:00,Brighton,Manchester United,0,3,0.31013,1.20903,True
2020-07-01 17:00:00,Arsenal,Norwich,4,0,1.76496,0.153871,True
2020-07-01 17:00:00,Bournemouth,Newcastle United,1,4,1.27503,2.23457,True
2020-07-01 17:00:00,Everton,Leicester,2,1,1.17592,1.80384,True
2020-07-01 19:15:00,West Ham,Chelsea,3,2,2.10497,1.57609,True
2020-07-02 17:00:00,Sheffield United,Tottenham,3,1,1.59994,1.01524,True
2020-07-02 19:15:00,Manchester City,Liverpool,4,0,2.65433,0.819606,True
2020-07-04 11:30:00,Norwich,Brighton,0,1,0.545069,0.903046,True
2020-07-04 14:00:00,Leicester,Crystal Palace,3,0,2.20683,0.507537,True
2020-07-04 14:00:00,Manchester United,Bournemouth,5,2,2.63259,1.52161,True
2020-07-04 16:30:00,Wolverhampton Wanderers,Arsenal,0,2,0.985166,1.28273,True
2020-07-04 19:00:00,Chelsea,Watford,3,0,2.78877,0.608971,True
2020-07-05 11:00:00,Burnley,Sheffield United,1,1,1.31966,1.63343,True
2020-07-05 13:15:00,Newcastle United,West Ham,2,2,1.49121,2.03065,True
2020-07-05 15:30:00,Liverpool,Aston Villa,2,0,1.0837,0.689775,True
2020-07-05 18:00:00,Southampton,Manchester City,1,0,0.628765,3.39575,True
2020-07-06 19:00:00,Tottenham,Everton,1,0,0.511828,0.403762,True
2020-07-07 17:00:00,Crystal Palace,Chelsea,2,3,1.2882,2.65753,True
2020-07-07 17:00:00,Watford,Norwich,2,1,0.725199,1.13378,True
2020-07-07 19:15:00,Arsenal,Leicester,1,1,1.29023,1.00238,True
2020-07-08 17:00:00,Manchester City,Newcastle United,5,0,3.28662,0.21643,True
2020-07-08 17:00:00,Sheffield United,Wolverhampton Wanderers,1,0,0.470483,0.326909,True
2020-07-08 17:00:00,West Ham,Burnley,0,1,1.99821,1.05291,True
2020-07-08 19:15:00,Brighton,Liverpool,1,3,2.3646,2.61624,True
