datetime,home,away,homegoals,awaygoals,home_xG,away_xG,data_quality_flag
2021-10-23 14:00:00,Southampton,Burnley,2,2,1.42567,0.673195,True
2021-10-23 16:30:00,Brighton,Manchester City,1,4,1.1695,3.57376,True
2021-10-24 13:00:00,Brentford,Leicester,1,2,1.16789,1.00254,True
2021-10-24 13:00:00,West Ham,Tottenham,1,0,1.73468,0.672198,True
2021-10-24 15:30:00,Manchester United,Liverpool,0,5,1.35584,4.04765,True
2021-10-30 11:30:00,Leicester,Arsenal,0,2,1.98801,1.10288,True
2021-10-30 14:00:00,Burnley,Brentford,3,1,2.72901,0.834312,True
2021-10-30 14:00:00,Liverpool,Brighton,2,2,1.39778,1.51032,True
2021-10-30 14:00:00,Manchester City,Crystal Palace,0,2,0.65739,1.05029,True
2021-10-30 14:00:00,Newcastle United,Chelsea,0,3,0.157616,2.16608,True
2021-10-30 14:00:00,Watford,Southampton,0,1,0.852556,1.90757,True
2021-10-30 16:30:00,Tottenham,Manchester United,0,3,1.15787,1.38612,True
2021-10-31 14:00:00,Norwich,Leeds,1,2,0.661887,1.16855,True
2021-10-31 16:30:00,Aston Villa,West Ham,1,4,0.687551,2.66391,True
2021-11-01 20:00:00,Wolverhampton Wanderers,Everton,2,1,1.69344,1.69767,True
2021-11-05 20:00:00,Southampton,Aston Villa,1,0,0.89818,0.536077,True
2021-11-06 12:30:00,Manchester United,Manchester City,0,2,0.759561,2.04202,True
2021-11-06 15:00:00,Brentford,Norwich,1,2,2.79229,1.15797,True
2021-11-06 15:00:00,Chelsea,Burnley,1,1,3.00585,0.674072,True
2021-11-06 15:00:00,Crystal Palace,Wolverhampton Wanderers,2,0,2.65161,0.25416,True
2021-11-06 17:30:00,Brighton,Newcastle United,1,1,1.43123,0.227321,True
2021-11-07 14:00:00,Arsenal,Watford,1,0,1.49208,0.491659,True
2021-11-07 14:00:00,Everton,Tottenham,0,0,0.597906,0.801798,True
2021-11-07 14:00:00,Leeds,Leicester,1,1,1.96551,0.795292,True
2021-11-07 16:30:00,West Ham,Liverpool,3,2,1.25298,1.45641,True
2021-11-20 12:30:00,Leicester,Chelsea,0,3,0.499504,2.57178,True
2021-11-20 15:00:00,Aston Villa,Brighton,2,0,1.06946,0.582787,True
2021-11-20 15:00:00,Burnley,Crystal Palace,3,3,1.04224,1.74839,True
2021-11-20 15:00:00,Newcastle United,Brentford,3,3,2.18388,1.23275,True
2021-11-20 15:00:00,Norwich,Southampton,2,1,0.43778,1.13118,True
2021-11-20 15:00:00,Watford,Manchester United,4,1,2.73393,1.66794,True
2021-11-20 15:00:00,Wolverhampton Wanderers,West Ham,1,0,1.31903,0.436331,True
2021-11-20 17:30:00,Liverpool,Arsenal,4,0,3.97374,0.268025,True
2021-11-21 14:00:00,Manchester City,Everton,3,0,2.61302,0.266894,True
2021-11-21 16:30:00,Tottenham,Leeds,2,1,2.31744,1.46689,True
2021-11-27 12:30:00,Arsenal,Newcastle United,2,0,2.84493,0.185383,True
2021-11-27 15:00:00,Crystal Palace,Aston Villa,1,2,0.962129,0.454305,True
2021-11-27 15:00:00,Liverpool,Southampton,4,0,3.07278,0.966132,True
2021-11-27 15:00:00,Norwich,Wolverhampton Wanderers,0,0,1.4047,0.297157,True
2021-11-27 17:30:00,Brighton,Leeds,0,0,1.90498,0.864829,True
2021-11-28 14:00:00,Brentford,Everton,1,0,1.19813,0.968075,True
2021-11-28 14:00:00,Leicester,Watford,4,2,2.16027,2.38383,True
2021-11-28 14:00:00,Manchester City,West Ham,2,1,2.72187,0.171763,True
2021-11-28 16:30:00,Chelsea,Manchester United,1,1,2.34525,0.563367,True
2021-11-30 19:30:00,Newcastle United,Norwich,1,1,1.15636,1.51084,True
2021-11-30 20:15:00,Leeds,Crystal Palace,1,0,1.9818,0.707328,True
2021-12-01 19:30:00,Watford,Chelsea,1,2,0.990877,0.908574,True
2021-12-01 19:30:00,West Ham,Brighton,1,1,1.14679,1.2607,True
2021-12-01 19:30:00,Wolverhampton Wanderers,Burnley,0,0,0.711691,0.195537,True
2021-12-01 19:30:00,Southampton,Leicester,2,2,1.91169,1.4401,True
2021-12-01 20:15:00,Aston Villa,Manchester City,1,2,0.772083,1.01897,True
2021-12-01 20:15:00,Everton,Liverpool,1,4,0.512263,2.86067,True
2021-12-02 19:30:00,Tottenham,Brentford,2,0,2.07248,0.225492,True
2021-12-02 20:15:00,Manchester United,Arsenal,3,2,1.85597,1.16638,True
2021-12-04 12:30:00,West Ham,Chelsea,3,2,2.0174,1.37049,True
2021-12-04 15:00:00,Newcastle United,Burnley,1,0,1.70609,0.604599,True
2021-12-04 15:00:00,Southampton,Brighton,1,1,1.34236,1.4872,True
2021-12-04 15:00:00,Wolverhampton Wanderers,Liverpool,0,1,0.095167,2.42332,True
2021-12-04 17:30:00,Watford,Manchester City,1,3,0.675105,4.03223,True
2021-12-05 14:00:00,Leeds,Brentford,2,2,1.41896,1.19959,True
2021-12-05 14:00:00,Manchester United,Crystal Palace,1,0,0.870376,0.520593,True
2021-12-05 14:00:00,Tottenham,Norwich,3,0,2.00668,1.06562,True
2021-12-05 16:30:00,Aston Villa,Leicester,2,1,1.84818,0.982614,True
2021-12-06 20:00:00,Everton,Arsenal,2,1,1.06108,1.05723,True
2021-12-10 20:00:00,Brentford,Watford,2,1,1.82799,0.561554,True
2021-12-11 12:30:00,Manchester City,Wolverhampton Wanderers,1,0,2.99915,0.0762839,True
2021-12-11 15:00:00,Arsenal,Southampton,3,0,2.08429,0.502215,True
2021-12-11 15:00:00,Chelsea,Leeds,3,2,2.74844,1.72934,True
2021-12-11 15:00:00,Liverpool,Aston Villa,1,0,2.71181,0.140573,True
2021-12-11 17:30:00,Norwich,Manchester United,0,1,0.986107,2.09817,True
2021-12-12 14:00:00,Burnley,West Ham,0,0,0.54801,0.998813,True
2021-12-12 14:00:00,Leicester,Newcastle United,4,0,2.05771,0.511934,True
2021-12-12 16:30:00,Crystal Palace,Everton,3,1,2.09864,1.27556,True
2021-12-14 19:45:00,Norwich,Aston Villa,0,2,0.502647,1.96261,True
2021-12-14 20:00:00,Manchester City,Leeds,7,0,3.31349,0.227498,True
2021-12-15 19:30:00,Brighton,Wolverhampton Wanderers,0,1,1.20118,1.11736,True
2021-12-15 19:30:00,Crystal Palace,Southampton,2,2,1.49244,0.625183,True
2021-12-15 20:00:00,Arsenal,West Ham,2,0,2.81482,0.338855,True
2021-12-16 19:45:00,Chelsea,Everton,1,1,3.20239,0.627528,True
2021-12-16 20:00:00,Liverpool,Newcastle United,3,1,2.93912,0.2064,True
2021-12-18 17:30:00,Leeds,Arsenal,1,4,1.31408,3.69008,True
2021-12-19 14:00:00,Wolverhampton Wanderers,Chelsea,0,0,0.321371,0.793952,True
2021-12-19 14:15:00,Newcastle United,Manchester City,0,4,0.174208,3.64686,True
2021-12-19 16:30:00,Tottenham,Liverpool,2,2,2.79777,1.54944,True
2021-12-26 15:00:00,Manchester City,Leicester,6,3,3.82869,2.43425,True
2021-12-26 15:00:00,Norwich,Arsenal,0,5,0.154212,2.87539,True
2021-12-26 15:00:00,Tottenham,Crystal Palace,3,0,2.82148,0.178324,True
2021-12-26 15:00:00,West Ham,Southampton,2,3,1.53745,1.35643,True
2021-12-26 17:30:00,Aston Villa,Chelsea,1,3,0.474029,2.8285,True
2021-12-26 20:00:00,Brighton,Brentford,2,0,0.943363,1.10342,True
2021-12-27 20:00:00,Newcastle United,Manchester United,1,1,1.26586,1.75587,True
2021-12-28 15:00:00,Watford,West Ham,1,4,1.0143,2.84084,True
2021-12-28 15:00:00,Crystal Palace,Norwich,3,0,2.38978,0.594134,True
2021-12-28 15:00:00,Southampton,Tottenham,1,1,0.353043,2.80917,True
2021-12-28 20:00:00,Leicester,Liverpool,1,0,0.615892,2.72682,True
2021-12-29 19:30:00,Chelsea,Brighton,1,1,0.763458,0.78663,True
2021-12-29 20:15:00,Brentford,Manchester City,0,1,0.238829,1.01763,True
2021-12-30 20:15:00,Manchester United,Burnley,3,1,1.80776,0.871738,True
2022-01-01 12:30:00,Arsenal,Manchester City,1,2,0.836949,1.94623,True
2022-01-01 15:00:00,Watford,Tottenham,0,1,0.303514,1.93752,True
2022-01-01 17:30:00,Crystal Palace,West Ham,2,3,2.69204,2.23146,True
2022-01-02 14:00:00,Brentford,Aston Villa,2,1,0.501329,1.13821,True
2022-01-02 14:00:00,Everton,Brighton,2,3,1.82698,1.48397,True
2022-01-02 14:00:00,Leeds,Burnley,3,1,2.04186,0.960493,True
2022-01-02 16:30:00,Chelsea,Liverpool,2,2,1.389,1.78897,True
2022-01-03 17:30:00,Manchester United,Wolverhampton Wanderers,0,1,0.768752,0.840925,True
2022-01-11 21:45:00,Southampton,Brentford,4,1,1.59306,0.621466,True
2022-01-12 21:45:00,West Ham,Norwich,2,0,2.89217,0.343347,True
2022-01-14 20:00:00,Brighton,Crystal Palace,1,1,2.18053,0.509681,True
2022-01-15 12:30:00,Manchester City,Chelsea,1,0,0.901703,0.613757,True
2022-01-15 15:00:00,Newcastle United,Watford,1,1,1.03855,1.49623,True
2022-01-15 15:00:00,Norwich,Everton,2,1,1.00153,0.541027,True
2022-01-15 15:00:00,Wolverhampton Wanderers,Southampton,3,1,2.29917,0.91728,True
2022-01-15 17:30:00,Aston Villa,Manchester United,2,2,1.82784,1.35378,True
2022-01-16 14:00:00,Liverpool,Brentford,3,0,3.49099,0.376656,True
2022-01-16 14:00:00,West Ham,Leeds,2,3,2.3549,2.26884,True
2022-01-18 09:45:00,Brighton,Chelsea,1,1,0.747557,0.572994,True
2022-01-19 19:30:00,Leicester,Tottenham,2,3,1.95031,4.24711,True
2022-01-19 20:00:00,Brentford,Manchester United,1,3,2.081,2.05969,True
2022-01-21 20:00:00,Watford,Norwich,0,3,1.30606,0.925212,True
2022-01-22 12:30:00,Everton,Aston Villa,0,1,1.2384,0.860245,True
2022-01-22 15:00:00,Brentford,Wolverhampton Wanderers,1,2,0.742573,0.218211,True
2022-01-22 15:00:00,Leeds,Newcastle United,0,1,1.12992,1.15904,True
2022-01-22 15:00:00,Manchester United,West Ham,1,0,1.75857,0.238027,True
2022-01-22 17:30:00,Southampton,Manchester City,1,1,1.00222,1.62907,True
2022-01-23 14:00:00,Arsenal,Burnley,0,0,1.35507,0.388963,True
2022-01-23 14:00:00,Crystal Palace,Liverpool,1,3,1.62615,1.49697,True
2022-01-23 14:00:00,Leicester,Brighton,1,1,1.70979,1.19738,True
2022-01-23 16:30:00,Chelsea,Tottenham,2,0,1.04212,0.328818,True
2022-02-05 18:00:00,Burnley,Watford,0,0,0.765905,0.933965,True
2022-02-08 19:45:00,West Ham,Watford,1,0,0.905143,0.335474,True
2022-02-08 19:45:00,Newcastle United,Everton,3,1,2.68732,0.823607,True
2022-02-08 20:00:00,Burnley,Manchester United,1,1,0.772721,1.83387,True
2022-02-09 19:45:00,Norwich,Crystal Palace,1,1,0.296411,1.22883,True
2022-02-09 19:45:00,Tottenham,Southampton,2,3,1.74286,1.73293,True
2022-02-09 19:45:00,Manchester City,Brentford,2,0,1.98246,0.461305,True
2022-02-09 20:00:00,Aston Villa,Leeds,3,3,1.5013,2.52914,True
2022-02-10 19:45:00,Wolverhampton Wanderers,Arsenal,0,1,0.641359,1.45247,True
2022-02-10 19:45:00,Liverpool,Leicester,2,0,2.72997,0.544954,True
2022-02-12 12:30:00,Manchester United,Southampton,1,1,2.99207,0.677386,True
2022-02-12 15:00:00,Brentford,Crystal Palace,0,0,1.97576,0.49802,True
2022-02-12 15:00:00,Everton,Leeds,3,0,2.58561,0.242668,True
2022-02-12 15:00:00,Watford,Brighton,0,2,0.532979,1.80456,True
2022-02-12 17:30:00,Norwich,Manchester City,0,4,0.356755,4.44653,True
2022-02-13 14:00:00,Burnley,Liverpool,0,1,1.16081,1.95722,True
2022-02-13 14:00:00,Newcastle United,Aston Villa,1,0,0.527571,0.455206,True
2022-02-13 14:00:00,Tottenham,Wolverhampton Wanderers,0,2,0.838197,1.87026,True
2022-02-13 16:30:00,Leicester,West Ham,2,2,1.40693,0.745068,True
2022-02-15 20:15:00,Manchester United,Brighton,2,0,2.74936,1.26179,True
2022-02-19 12:30:00,West Ham,Newcastle United,1,1,0.847948,0.932574,True
2022-02-19 15:00:00,Arsenal,Brentford,2,1,1.52247,0.640726,True
2022-02-19 15:00:00,Aston Villa,Watford,0,1,1.0267,1.82051,True
2022-02-19 15:00:00,Brighton,Burnley,0,3,0.44587,0.821228,True
2022-02-19 15:00:00,Crystal Palace,Chelsea,0,1,0.624023,1.12339,True
2022-02-19 15:00:00,Liverpool,Norwich,3,1,3.15449,0.66975,True
2022-02-19 15:00:00,Southampton,Everton,2,0,2.72851,0.19991,True
2022-02-19 17:30:00,Manchester City,Tottenham,2,3,2.31773,2.00235,True
2022-02-20 14:00:00,Leeds,Manchester United,2,4,1.74476,2.60999,True
2022-02-20 16:30:00,Wolverhampton Wanderers,Leicester,2,1,0.472777,1.55048,True
2022-02-23 19:30:00,Burnley,Tottenham,1,0,1.55576,0.691655,True
2022-02-23 19:30:00,Watford,Crystal Palace,1,4,1.71917,0.818403,True
2022-02-23 19:45:00,Liverpool,Leeds,6,0,5.3303,0.141547,True
2022-02-24 19:45:00,Arsenal,Wolverhampton Wanderers,2,1,2.50961,1.10934,True
2022-02-25 20:00:00,Southampton,Norwich,2,0,3.08863,0.424877,True
2022-02-26 12:30:00,Leeds,Tottenham,0,4,1.89569,2.47025,True
2022-02-26 15:00:00,Brentford,Newcastle United,0,2,0.494232,2.25373,True
2022-02-26 15:00:00,Crystal Palace,Burnley,1,1,1.03765,0.255988,True
2022-02-26 15:00:00,Manchester United,Watford,0,0,2.41457,0.437185,True
2022-02-26 15:30:00,Brighton,Aston Villa,0,2,0.627107,1.3027,True
2022-02-26 17:30:00,Everton,Manchester City,0,1,0.770819,1.93422,True
2022-02-27 14:00:00,West Ham,Wolverhampton Wanderers,1,0,1.62241,0.892018,True
2022-03-01 19:45:00,Burnley,Leicester,0,2,1.04214,1.79558,True
2022-03-05 12:30:00,Leicester,Leeds,1,0,0.359129,2.14389,True
2022-03-05 15:00:00,Aston Villa,Southampton,4,0,2.85379,1.32947,True
2022-03-05 15:00:00,Burnley,Chelsea,0,4,0.849232,2.2868,True
2022-03-05 15:00:00,Newcastle United,Brighton,2,1,1.58028,1.64995,True
2022-03-05 15:00:00,Norwich,Brentford,1,3,0.77334,2.22064,True
2022-03-05 15:00:00,Wolverhampton Wanderers,Crystal Palace,0,2,0.710865,2.53759,True
2022-03-05 17:30:00,Liverpool,West Ham,1,0,2.18865,1.33829,True
2022-03-06 14:00:00,Watford,Arsenal,2,3,1.29603,1.00457,True
2022-03-06 16:30:00,Manchester City,Manchester United,4,1,2.74434,0.361782,True
2022-03-07 20:00:00,Tottenham,Everton,5,0,3.24279,0.208263,True
2022-03-10 19:30:00,Wolverhampton Wanderers,Watford,4,0,1.55037,0.498696,True
2022-03-10 19:30:00,Southampton,Newcastle United,1,2,1.79835,0.812233,True
2022-03-10 19:30:00,Norwich,Chelsea,1,3,0.965723,2.1308,True
2022-03-10 19:45:00,Leeds,Aston Villa,0,3,0.194028,1.2729,True
2022-03-12 12:30:00,Brighton,Liverpool,0,2,0.629316,2.48312,True
2022-03-12 15:00:00,Brentford,Burnley,2,0,1.82002,0.825311,True
2022-03-12 17:30:00,Manchester United,Tottenham,3,2,1.0181,1.62374,True
2022-03-13 14:00:00,Chelsea,Newcastle United,1,0,1.07072,0.246037,True
2022-03-13 14:00:00,Everton,Wolverhampton Wanderers,0,1,0.397268,0.712135,True
2022-03-13 14:00:00,Leeds,Norwich,2,1,3.11755,1.40148,True
2022-03-13 14:00:00,Southampton,Watford,1,2,1.25696,1.29385,True
2022-03-13 14:00:00,West Ham,Aston Villa,2,1,1.58468,1.05391,True
2022-03-13 16:30:00,Arsenal,Leicester,2,0,2.93665,0.54911,True
2022-03-14 20:00:00,Crystal Palace,Manchester City,0,0,0.474002,2.04021,True
2022-03-16 19:30:00,Brighton,Tottenham,0,2,1.04171,2.05196,True
2022-03-16 20:15:00,Arsenal,Liverpool,0,2,0.534265,1.27681,True
2022-03-17 19:45:00,Everton,Newcastle United,1,0,0.708809,0.75803,True
2022-03-18 20:00:00,Wolverhampton Wanderers,Leeds,2,3,1.24075,2.82103,True
2022-03-19 12:30:00,Aston Villa,Arsenal,0,1,0.309375,1.14522,True
2022-03-20 14:00:00,Leicester,Brentford,2,1,1.27865,1.72466,True
2022-03-20 16:30:00,Tottenham,West Ham,3,1,2.54795,0.644964,True
2022-04-02 11:30:00,Liverpool,Watford,2,0,2.23651,0.753307,True
2022-04-02 14:00:00,Wolverhampton Wanderers,Aston Villa,2,1,1.62151,1.91256,True
2022-04-02 14:00:00,Leeds,Southampton,1,1,1.50715,2.06387,True
2022-04-02 14:00:00,Chelsea,Brentford,1,4,1.29014,2.43422,True
2022-04-02 14:00:00,Burnley,Manchester City,0,2,0.0591223,1.62008,True
2022-04-02 14:00:00,Brighton,Norwich,0,0,2.38297,0.494112,True
2022-04-02 16:30:00,Manchester United,Leicester,1,1,0.902127,1.07638,True
2022-04-03 13:00:00,West Ham,Everton,2,1,1.49657,0.657846,True
2022-04-03 15:30:00,Tottenham,Newcastle United,5,1,3.6081,0.538152,True
2022-04-04 19:00:00,Crystal Palace,Arsenal,3,0,1.39707,1.05199,True
2022-04-06 18:30:00,Burnley,Everton,3,2,2.24439,2.31574,True
2022-04-08 19:00:00,Newcastle United,Wolverhampton Wanderers,1,0,1.43878,0.306867,True
2022-04-09 11:30:00,Everton,Manchester United,1,0,0.357295,0.762357,True
2022-04-09 14:00:00,Watford,Leeds,0,3,1.07422,0.895612,True
2022-04-09 14:00:00,Southampton,Chelsea,0,6,0.564726,4.39683,True
2022-04-09 14:00:00,Arsenal,Brighton,1,2,2.35153,0.596106,True
2022-04-09 16:30:00,Aston Villa,Tottenham,0,4,1.48712,0.983601,True
2022-04-10 13:00:00,Norwich,Burnley,2,0,1.6723,1.44652,True
2022-04-10 13:00:00,Leicester,Crystal Palace,2,1,0.879235,1.52767,True
2022-04-10 13:00:00,Brentford,West Ham,2,0,1.85534,0.244824,True
2022-04-10 15:30:00,Manchester City,Liverpool,2,2,1.34647,1.29983,True
2022-04-16 11:30:00,Tottenham,Brighton,0,1,0.58624,0.711155,True
2022-04-16 14:00:00,Watford,Brentford,1,2,1.50381,2.12457,True
2022-04-16 14:00:00,Southampton,Arsenal,1,0,1.04007,1.35002,True
2022-04-16 14:00:00,Manchester United,Norwich,3,2,1.66737,1.79754,True
2022-04-17 13:15:00,West Ham,Burnley,1,1,2.79175,1.88137,True
2022-04-17 13:15:00,Newcastle United,Leicester,2,1,2.54294,0.541084,True
2022-04-19 19:00:00,Liverpool,Manchester United,4,0,2.25967,0.110227,True
2022-04-20 18:45:00,Everton,Leicester,1,1,1.68819,0.786333,True
2022-04-20 18:45:00,Chelsea,Arsenal,2,4,0.593801,1.87331,True
2022-04-20 18:45:00,Newcastle United,Crystal Palace,1,0,0.767855,0.432788,True
2022-04-20 19:00:00,Manchester City,Brighton,3,0,1.52844,0.117354,True
2022-04-21 18:45:00,Burnley,Southampton,2,0,2.14743,1.31837,True
2022-04-23 11:30:00,Arsenal,Manchester United,3,1,2.54173,2.04244,True
2022-04-23 14:00:00,Norwich,Newcastle United,0,3,0.657661,1.87558,True
2022-04-23 14:00:00,Manchester City,Watford,5,1,3.68,0.42632,True
2022-04-23 14:00:00,Leicester,Aston Villa,0,0,0.235635,0.593202,True
2022-04-23 16:30:00,Brentford,Tottenham,0,0,1.3153,0.517755,True
2022-04-24 13:00:00,Chelsea,West Ham,1,0,2.34959,0.388975,True
2022-04-24 13:00:00,Burnley,Wolverhampton Wanderers,1,0,1.27298,0.592902,True
2022-04-24 13:00:00,Brighton,Southampton,2,2,1.87343,0.926764,True
2022-04-24 15:30:00,Liverpool,Everton,2,0,1.70397,0.424961,True
2022-04-25 19:00:00,Crystal Palace,Leeds,0,0,1.61656,0.374044,True
2022-04-28 18:45:00,Manchester United,Chelsea,1,1,0.618456,2.46868,True
2022-04-30 11:30:00,Newcastle United,Liverpool,0,1,0.115353,2.73435,True
2022-04-30 14:00:00,Wolverhampton Wanderers,Brighton,0,3,0.525912,2.90679,True
2022-04-30 14:00:00,Watford,Burnley,1,2,0.785742,1.37022,True
2022-04-30 14:00:00,Southampton,Crystal Palace,1,2,0.650256,0.756217,True
2022-04-30 14:00:00,Aston Villa,Norwich,2,0,2.31192,0.352212,True
2022-04-30 16:30:00,Leeds,Manchester City,0,4,1.03608,3.01431,True
2022-05-01 13:00:00,Tottenham,Leicester,3,1,1.65338,0.274133,True
2022-05-01 13:00:00,Everton,Chelsea,1,0,1.11712,1.21141,True
